date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:30:41	108296/108296	---M--	200	added ('OK')	image/jpeg	etag:%221576184c-1a708-565b7993c65fc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/sidebar-bg/06.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/sidebar-bg/06.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:30:42	86659/86659	---M--	200	added ('OK')	application/javascript	etag:%221558037a-15283-565b7993bc9bc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/core/jquery-3.2.1.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/core/jquery-3.2.1.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:30:43	25809/25809	---M--	200	added ('OK')	application/javascript	etag:%2215522489-64d1-565b7993bc1ec%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/perfect-scrollbar.jquery.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/perfect-scrollbar.jquery.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:30:43	51148/51148	---M--	200	added ('OK')	application/javascript	etag:%2215580372-c7cc-565b7993bc5d4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/core/bootstrap.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/core/bootstrap.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:30:45	16330/16330	---M--	200	added ('OK')	application/javascript	etag:%221552249c-3fca-565b7993c2f4c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/prism.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/prism.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:30:45	3369/3369	---M--	200	added ('OK')	application/javascript	etag:%22155224a7-d29-565b7993c371c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/jquery.matchHeight-min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/jquery.matchHeight-min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:30:45	1727/1727	---M--	200	added ('OK')	application/javascript	etag:%2215522499-6bf-565b7993c2f4c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/screenfull.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/screenfull.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:30:45	12508/12508	---M--	200	added ('OK')	application/javascript	etag:%22155a0c4a-30dc-565b7993c2394%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/pace/pace.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/pace/pace.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:30:46	40223/40223	---M--	200	added ('OK')	application/javascript	etag:%221552249d-9d1f-565b7993c2f4c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/chartist.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/chartist.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:30:46	8222/8222	---M--	200	added ('OK')	application/javascript	etag:%22154818ce-201e-565b7993b77b4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/app-sidebar.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/app-sidebar.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:30:46	699/699	---M--	200	added ('OK')	application/javascript	etag:%22154818d4-2bb-565b7993b7b9c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/notification-sidebar.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/notification-sidebar.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:30:47	3028/3028	---M--	200	added ('OK')	application/javascript	etag:%22154818e5-bd4-565b7993b8b3c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/customizer.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/customizer.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:30:47	15498/15498	---M--	200	added ('OK')	application/javascript	etag:%22154818d0-3c8a-565b7993b77b4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/dashboard1.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/dashboard1.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:30:47	51/51	---MCZ	200	added ('OK')	text/plain	date:Wed,%2021%20Mar%202018%2018:30:47%20GMT	https://fonts.googleapis.com/robots.txt		(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:30:49	139515/139515	---M--	200	added ('OK')	image/jpeg	etag:%2215781db2-220fb-565b7993c98c4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/weather-1.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/weather-1.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/dashboard2.html)
13:30:50	264326/264326	---M--	200	added ('OK')	image/jpeg	etag:%2215781dbc-40886-565b7993ca094%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/17.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/17.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/dashboard2.html)
13:30:51	98172/98172	---M--	200	added ('OK')	image/jpeg	etag:%2215781db8-17f7c-565b7993c9cac%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/13.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/13.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/dashboard2.html)
13:30:52	13193/13193	---M--	200	added ('OK')	application/javascript	etag:%22154818db-3389-565b7993b836c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/dashboard2.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/dashboard2.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/dashboard2.html)
13:30:52	134863/134863	---M--	200	added ('OK')	image/jpeg	etag:%2215781db9-20ecf-565b7993c9cac%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/12.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/12.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/dashboard2.html)
13:30:53	8479/8479	---M--	200	added ('OK')	image/png	etag:%2215781d74-211f-565b7993c6dcc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-7.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-7.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/inbox.html)
13:30:54	8816/8816	---M--	200	added ('OK')	image/png	etag:%2215781d77-2270-565b7993c71b4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-5.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-5.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/inbox.html)
13:30:54	9398/9398	---M--	200	added ('OK')	image/png	etag:%2215781d71-24b6-565b7993c6dcc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-8.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-8.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/inbox.html)
13:30:54	8551/8551	---M--	200	added ('OK')	image/png	etag:%2215781d72-2167-565b7993c6dcc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-10.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-10.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/inbox.html)
13:30:54	1568/1568	---M--	200	added ('OK')	application/javascript	etag:%22154818c0-620-565b7993b6bfc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/inbox.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/inbox.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/inbox.html)
13:30:55	9119/9119	---M--	200	added ('OK')	image/png	etag:%2215781d7f-239f-565b7993c759c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-4.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-4.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/chat.html)
13:30:55	730/730	---M--	200	added ('OK')	application/javascript	etag:%22154818c2-2da-565b7993b6bfc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/chat.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/chat.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/chat.html)
13:30:55	466/466	---M--	200	added ('OK')	text/css	etag:%22157031a3-1d2-565b7993c4e8c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/dragula.min.css	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/dragula.min.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/taskboard.html)
13:30:56	11393/11393	---M--	200	added ('OK')	application/javascript	etag:%2215522494-2c81-565b7993c2b64%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/dragula.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/dragula.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/taskboard.html)
13:30:56	1182/1182	---M--	200	added ('OK')	application/javascript	etag:%22154818e6-49e-565b7993b8b3c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/taskboard.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/taskboard.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/taskboard.html)
13:31:04	48742/48742	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:30:21%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/color-palettes	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/color-palettes	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/typography.html)
13:31:07	9307/9307	---M--	200	added ('OK')	image/png	etag:%2215781d7c-245b-565b7993c759c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-24.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-24.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-media-objects.html)
13:31:09	552/552	---M--	200	added ('OK')	application/javascript	etag:%22154818dd-228-565b7993b836c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/components-modal.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/components-modal.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-modals.html)
13:31:10	65158/65158	---M--	200	added ('OK')	image/jpeg	etag:%2215781daf-fe86-565b7993c94dc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/02.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/02.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-carousel.html)
13:31:10	71541/71541	---M--	200	added ('OK')	image/jpeg	etag:%2215781db5-11775-565b7993c98c4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/03.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/03.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-carousel.html)
13:31:11	50210/50210	---M--	200	added ('OK')	image/jpeg	etag:%2215781db7-c422-565b7993c9cac%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/06.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/06.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-carousel.html)
13:31:12	97064/97064	---M--	200	added ('OK')	image/jpeg	etag:%2215781db0-17b28-565b7993c94dc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/01.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/01.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-carousel.html)
13:31:12	25865/25865	---M--	200	added ('OK')	image/jpeg	etag:%2215781dae-6509-565b7993c94dc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/05.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/05.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-carousel.html)
13:31:12	143748/143748	---M--	200	added ('OK')	image/jpeg	etag:%2215781dc1-23184-565b7993ca47c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/08.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/08.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-carousel.html)
13:31:13	25794/25794	---M--	200	added ('OK')	image/jpeg	etag:%2215781db3-64c2-565b7993c98c4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/10.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/10.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-carousel.html)
13:31:13	17500/17500	---M--	200	added ('OK')	image/jpeg	etag:%2215781dbe-445c-565b7993ca094%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/04.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/04.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-carousel.html)
13:31:14	88913/88913	---M--	200	added ('OK')	image/jpeg	etag:%2215781db1-15b51-565b7993c98c4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/09.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/09.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-carousel.html)
13:31:14	92429/92429	---M--	200	added ('OK')	image/jpeg	etag:%2215781db4-1690d-565b7993c98c4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/07.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/07.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-carousel.html)
13:31:15	6738/6738	---M--	200	added ('OK')	text/css	etag:%2215703196-1a52-565b7993c3eec%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/pickadate/pickadate.css	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/pickadate/pickadate.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-datepicker.html)
13:31:16	77275/77275	---M--	200	added ('OK')	image/jpeg	etag:%2215781dbf-12ddb-565b7993ca47c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/11.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/photos/11.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-carousel.html)
13:31:16	38434/38434	---M--	200	added ('OK')	application/javascript	etag:%22155617ae-9622-565b7993bc1ec%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/pickadate/picker.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/pickadate/picker.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-datepicker.html)
13:31:16	12791/12791	---M--	200	added ('OK')	application/javascript	etag:%22155617b5-31f7-565b7993bc5d4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/pickadate/picker.date.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/pickadate/picker.date.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-datepicker.html)
13:31:17	9063/9063	---M--	200	added ('OK')	application/javascript	etag:%22155617b1-2367-565b7993bc5d4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/pickadate/picker.time.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/pickadate/picker.time.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-datepicker.html)
13:31:17	1902/1902	---M--	200	added ('OK')	application/javascript	etag:%22155617b2-76e-565b7993bc5d4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/pickadate/legacy.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/pickadate/legacy.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-datepicker.html)
13:31:17	7729/7729	---M--	200	added ('OK')	application/javascript	etag:%22154818d7-1e31-565b7993b7f84%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/pick-a-datetime.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/pick-a-datetime.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-datepicker.html)
13:31:18	3325/3325	---M--	200	added ('OK')	application/javascript	etag:%22154818be-cfd-565b7993b6814%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/popover.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/popover.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-popover.html)
13:31:18	2624/2624	---M--	200	added ('OK')	application/javascript	etag:%22154818bb-a40-565b7993b5874%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/tooltip.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/tooltip.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-tooltip.html)
13:31:18	13987/13987	---M--	200	added ('OK')	text/css	etag:%221570319a-36a3-565b7993c46bc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/sweetalert2.min.css	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/sweetalert2.min.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/sweet-alerts.html)
13:31:19	20352/20352	---M--	200	added ('OK')	application/javascript	etag:%221552249e-4f80-565b7993c3334%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/sweetalert2.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/sweetalert2.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/sweet-alerts.html)
13:31:19	5792/5792	---M--	200	added ('OK')	application/javascript	etag:%22154818bc-16a0-565b7993b5c5c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/sweet-alerts.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/sweet-alerts.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/sweet-alerts.html)
13:31:19	7803/7803	---M--	200	added ('OK')	text/css	etag:%2215703191-1e7b-565b7993c3b04%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/toastr.css	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/toastr.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/toastr.html)
13:31:20	5243/5243	---M--	200	added ('OK')	application/javascript	etag:%22155224a8-147b-565b7993c3b04%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/toastr.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/toastr.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/toastr.html)
13:31:20	3951/3951	---M--	200	added ('OK')	application/javascript	etag:%22154818f1-f6f-565b7993b96f4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/toastr.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/toastr.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/toastr.html)
13:31:20	3555/3555	---M--	200	added ('OK')	text/css	etag:%221570319e-de3-565b7993c4aa4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/nouislider.min.css	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/nouislider.min.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/nouislider.html)
13:31:21	8906/8906	---M--	200	added ('OK')	application/javascript	etag:%2215522497-22ca-565b7993c2b64%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/wNumb.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/wNumb.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/nouislider.html)
13:31:21	21186/21186	---M--	200	added ('OK')	application/javascript	etag:%221552249f-52c2-565b7993c3334%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/nouislider.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/nouislider.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/nouislider.html)
13:31:21	24071/24071	---M--	200	added ('OK')	application/javascript	etag:%22154818cc-5e07-565b7993b73cc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/noui-slider.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/noui-slider.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/nouislider.html)
13:31:22	9717/9717	---M--	200	added ('OK')	text/css	etag:%221570319b-25f5-565b7993c46bc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/dropzone.min.css	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/dropzone.min.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/upload.html)
